NUMBER,ICAO,NAME,COUNTRY,LAT,LON,ELEV,latitude,longitude
684000,,MAKATINI,ZA,2724S,03211E,0.0,-27.4,32.18333333333333
684060,FAAB,ALEXANDER BAY,ZA,2834S,01632E,21.0,-28.566666666666666,16.533333333333335
684080,,PORT NOLLOTH(LGT-H),ZA,2914S,01652E,4.0,-29.233333333333334,16.866666666666667
684159,FADH,DURNACOL,ZA,2807S,02958E,1500.0,-28.116666666666667,29.966666666666665
684160,,POFADDER,ZA,2908S,01923E,986.0,-29.133333333333333,19.383333333333333
684164,FALC,LIME ACRES(PRIVATE),ZA,2822S,02327E,1494.0,-28.366666666666667,23.45
684240,FAUP,UPINGTON/PIERRE VAN,ZA,2824S,02116E,836.0,-28.4,21.266666666666666
684380,FAKM,KIMBERLEY/BJ VORSTE,ZA,2848S,02446E,1192.0,-28.8,24.766666666666666
684399,FAFB,FICKSBURG,ZA,2850S,02755E,1620.0,-28.833333333333332,27.916666666666668
684420,FABL,BLOEMFONTEIN/HERTZO,ZA,2906S,02618E,1348.0,-29.1,26.3
684520,,MOKHOTLONG,LS,2916S,02908E,2195.0,-29.266666666666666,29.133333333333333
684533,FXMM,MASERU/MOSHOESHOE,LS,2927S,02733E,1631.0,-29.45,27.55
684540,FXMU,MEJAMETALANA/MASERU,LS,2927S,02734E,1628.0,-29.45,27.566666666666666
684610,FABM,BETHLEHEM AIRPORT,ZA,2815S,02820E,1682.0,-28.25,28.333333333333332
684620,,BETHLEHEM,ZA,2810S,02818E,1600.0,-28.166666666666668,28.3
684624,FADD,DUNDEE,ZA,2811S,03013E,1286.0,-28.183333333333334,30.216666666666665
684629,FAHA,HARMONY (PRIVATE),ZA,2805S,02652E,1337.0,-28.083333333333332,26.866666666666667
684759,FAES,ESHOWE,ZA,2853S,03127E,487.0,-28.883333333333333,31.45
684760,FALY,LADYSMITH,ZA,2834S,02946E,1100.0,-28.566666666666666,29.766666666666666
684780,,ESTCOURT,ZA,2900S,02953E,1146.0,-29.0,29.883333333333333
684880,,BABANANGO,ZA,2823S,03105E,1300.0,-28.383333333333333,31.083333333333332
684960,,CAPE ST. LUCIA (LH),ZA,2830S,03224E,107.0,-28.5,32.4
684963,FAPM,PIETERMARITZBURG,ZA,2939S,03024E,739.0,-29.65,30.4
684964,FANH,NEW HANOVER,ZA,2925S,03027E,750.0,-29.416666666666668,30.45
684965,FAKZ,KLEINSEE,ZA,2938S,01704E,80.0,-29.633333333333333,17.066666666666666
684980,FARB,RICHARD'S BAY     &,ZA,2848S,03206E,0.0,-28.8,32.1
685120,FASB,SPRINGBOK,ZA,2940S,01752E,990.0,-29.666666666666668,17.866666666666667
685240,,VANWYKSVLEI,ZA,3021S,02149E,961.0,-30.35,21.816666666666666
685280,,PRIESKA,ZA,2940S,02245E,946.0,-29.666666666666668,22.75
685300,,DOUGLAS,ZA,2904S,02345E,1000.0,-29.066666666666666,23.75
685360,FADA,DE AAR,ZA,3039S,02401E,1247.0,-30.65,24.016666666666666
685380,,DEAAR(UA),ZA,3040S,02800E,1287.0,-30.666666666666668,28.0
685420,,FAURESMITH,ZA,2946S,02519E,1372.0,-29.766666666666666,25.316666666666666
685424,FAJF,JAGERSFONTEIN,ZA,2947S,02526E,1400.0,-29.783333333333335,25.433333333333334
685460,FAAN,ALIWAL NORTH,ZA,3043S,02643E,1351.0,-30.716666666666665,26.716666666666665
685500,,WEPENER,ZA,2944S,02702E,1438.0,-29.733333333333334,27.033333333333335
685639,FABD,BURGERSDORP,ZA,3058S,02619E,1437.0,-30.966666666666665,26.316666666666666
685640,,SHEEPRUN,ZA,3059S,02823E,1328.0,-30.983333333333334,28.383333333333333
685700,,MATATIELE,ZA,3021S,02848E,1500.0,-30.35,28.8
685720,,SHALEBURN,ZA,2948S,02921E,1613.0,-29.8,29.35
685740,,KOKSTAD,ZA,3032S,02929E,1300.0,-30.533333333333335,29.483333333333334
685800,,CEDARA,ZA,2932S,03017E,1100.0,-29.533333333333335,30.283333333333335
685840,,PORT SHEPSTONE (LH),ZA,3044S,03027E,17.0,-30.733333333333334,30.45
685844,FAGY,GREYTOWN,ZA,2906S,03036E,1100.0,-29.1,30.6
685845,FAVG,DURBAN/VIRGINIA,ZA,2946S,03104E,6.0,-29.766666666666666,31.066666666666666
685880,FADN,DURBAN/LOUIS BOTHA,ZA,2958S,03057E,8.0,-29.966666666666665,30.95
686139,FAET,ELLIOT,ZA,3118S,02751E,1533.0,-31.3,27.85
686140,FAVR,VREDENDAL,ZA,3140S,01830E,34.0,-31.666666666666668,18.5
686160,,VANRHYSDORP,ZA,3136S,01845E,147.0,-31.6,18.75
686180,FACV,CALVINIA (MET),ZA,3128S,01946E,1000.0,-31.466666666666665,19.766666666666666
686240,FAFR,FRASERBURG,ZA,3155S,02131E,1267.0,-31.916666666666668,21.516666666666666
686303,FAVW,VICTORIA WEST     &,ZA,3124S,02307E,1256.0,-31.4,23.116666666666667
686380,FAMB,MIDDELBURG,ZA,3129S,02502E,1300.0,-31.483333333333334,25.033333333333335
686480,FAQT,QUEENSTOWN,ZA,3154S,02652E,1086.0,-31.9,26.866666666666667
686680,FAUT,UMTATA/KD MATANZIMA,ZA,3132S,02840E,752.0,-31.533333333333335,28.666666666666668
686740,FAPJ,PORT ST. JOHNS (LH),ZA,3138S,02933E,47.0,-31.633333333333333,29.55
686744,FACW,CLANWILLIAM,ZA,3211S,01853E,150.0,-32.18333333333333,18.883333333333333
687120,,CAPE COLUMBINE (LH),ZA,3250S,01751E,60.0,-32.833333333333336,17.85
687124,FACH,COOKHOUSE,ZA,3246S,02545E,900.0,-32.766666666666666,25.75
687140,FALW,LANGEBAANWEG (SAAF),ZA,3258S,01810E,0.0,-32.96666666666667,18.166666666666668
687180,,ROBERTSON,ZA,3350S,01954E,159.0,-33.833333333333336,19.9
687220,,SUTHERLAND,ZA,3223S,02040E,1458.0,-32.38333333333333,20.666666666666668
687280,FABY,BEAUFORT WEST (MET),ZA,3221S,02235E,842.0,-32.35,22.583333333333332
687360,FAGR,GRAAFF REINET,ZA,3215S,02432E,754.0,-32.25,24.533333333333335
687380,,JANSENVILLE,ZA,3256S,02440E,424.0,-32.93333333333333,24.666666666666668
687420,,SOMERSET EAST,ZA,3244S,02535E,722.0,-32.733333333333334,25.583333333333332
687440,,CRADOCK,ZA,3210S,02537E,900.0,-32.166666666666664,25.616666666666667
687520,,BISHO AIRPORT,ZA,3250S,02727E,500.0,-32.833333333333336,27.45
687523,FABE,BISHO             &,ZA,3254S,02717E,594.0,-32.9,27.283333333333335
687540,,DOHNE,ZA,3231S,02728E,900.0,-32.516666666666666,27.466666666666665
688160,FACT,CAPETOWN/DF MALAN,ZA,3359S,01836E,42.0,-33.983333333333334,18.6
688180,,TOUWS RIVER,ZA,3321S,02003E,782.0,-33.35,20.05
688183,FAPC,PRINCE ALBERT ROAD,ZA,3313S,02202E,900.0,-33.21666666666667,22.033333333333335
688260,FAOH,OUDTSHOORN,ZA,3334S,02213E,359.0,-33.56666666666667,22.216666666666665
688279,FAYP,YSTERPLANT (SAAF),ZA,3354S,01830E,16.0,-33.9,18.5
688280,FAGG,GEORGE/P. W. BOTHA,ZA,3400S,02223E,193.0,-34.0,22.383333333333333
688320,,WILLOWMORE,ZA,3317S,02330E,844.0,-33.28333333333333,23.5
688339,FAGT,GRAHAMSTOWN,ZA,3317S,02630E,651.0,-33.28333333333333,26.5
688420,FAPE,PORT ELIZABETH,ZA,3359S,02536E,60.0,-33.983333333333334,25.6
688580,FAEL,EAST LONDON/SCHOEMA,ZA,3302S,02750E,125.0,-33.03333333333333,27.833333333333332
689020,FATC,TRISTAN DA CUNHA IL,ZA,3703S,01219W,23.0,-37.05,-12.316666666666666
689060,FAGE,GOUGH ISLAND,ZA,4021S,00953W,54.0,-40.35,-9.883333333333333
689160,,CAPE POINT (LGT-H),ZA,3421S,01830E,226.0,-34.35,18.5
689200,,CAPE AGULHAS(LGT-H),ZA,3450S,02001E,8.0,-34.833333333333336,20.016666666666666
689203,FABR,BREDASDORP        &,ZA,3432S,02002E,50.0,-34.53333333333333,20.033333333333335
689260,,RIVERSDALE,ZA,3405S,02115E,138.0,-34.083333333333336,21.25
689263,FAOB,OVERBERG,ZA,3436S,02017E,75.0,-34.6,20.283333333333335
689280,FAMO,MOSSEL BAY (LGT-H),ZA,3411S,02209E,59.0,-34.18333333333333,22.15
689294,FAHD,HUMANSDORP,ZA,3401S,02447E,40.0,-34.016666666666666,24.783333333333335
689380,,CAPE ST. FRANCIS LH,ZA,3412S,02450E,7.0,-34.2,24.833333333333332
689393,FAZA,ZASTRON,ZA,3018S,02707E,1300.0,-30.3,27.116666666666667
689920,,BOUVET ISLAND (AUT),BV,5424S,00318E,28.0,-54.4,3.3
689940,FAME,MARION ISLAND,ZA,4653S,03752E,22.0,-46.88333333333333,37.86666666666667
690020,HGT,HUNTER LIGGET/TUSI&,CA,3600N,12114W,310.0,36.0,-121.23333333333333
690030,,WEST VERTICLE GRID&,UT,4012N,11113W,1400.0,40.2,-111.21666666666667
690070,OAR,FORT ORD/FRITZSCHE&,CA,3641N,12146W,41.0,36.68333333333333,-121.76666666666667
690080,SYL,CAMP ROBERTS,CA,3545N,12042W,220.0,35.75,-120.7
690120,2EG,EGLIN AFB RNG C52A&,FL,3031N,08618W,61.0,30.516666666666666,-86.3
690130,8FR,FALCON RANGE      &,OK,3439N,09841W,421.0,34.65,-98.68333333333334
690140,NZJ,EL TORO MCAS      &,CA,3340N,11744W,117.0,33.666666666666664,-117.73333333333333
690150,NXP,TWENTYNINE PALMS  &,CA,3418N,11610W,626.0,34.3,-116.16666666666667
690160,NTK,TUSTIN MCAS       &,CA,3342N,11750W,17.0,33.7,-117.83333333333333
690170,L63,IND SPRNG RANGE 63,NV,3632N,11534W,972.0,36.53333333333333,-115.56666666666666
690190,DYS,DYESS AFB/ABILENE &,TX,3226N,09951W,545.0,32.43333333333333,-99.85
690230,NUW,WHIDBEY ISLAND NAS&,WA,4821N,12239W,14.0,48.35,-122.65
690240,NIX,PACIFIC BEACH,WA,4713N,12412W,18.0,47.21666666666667,-124.2
690260,CYGM,4  CHEBOYGAN,MI,4539N,08428W,176.0,45.65,-84.46666666666667
690270,SPTM,4  STURGEON POINT,MI,4442N,08316W,184.0,44.7,-83.26666666666667
690280,9R3,PORT ISABEL (CGS),TX,2604N,09710W,5.0,26.066666666666666,-97.16666666666667
690290,2R8,PORT ARANSAS,TX,2749N,09705W,2.0,27.816666666666666,-97.08333333333333
690300,8R9,PORT O'CONNOR (CGS),TX,2826N,09626W,3.0,28.433333333333334,-96.43333333333334
690320,WA09,BLAINE HARBOR MUNI,WA,4859N,12244W,21.0,48.983333333333334,-122.73333333333333
690330,4S2,HOOD CANAL BRIDGE,OR,4540N,12132W,192.0,45.666666666666664,-121.53333333333333
690500,KQCU,FORT CHAFFEE,AR,3510N,09412W,143.0,35.166666666666664,-94.2
691194,KQAJ,BOGUE FIELD MCALF,NC,3441N,07703W,7.0,34.68333333333333,-77.05
692364,KQAV,FALLON NAS,NV,3925N,11843W,1199.0,39.416666666666664,-118.71666666666667
692504,KQWS,WHEELER-SACK AAF,NY,4403N,07545W,203.0,44.05,-75.75
692704,KQRC,KING SALMON AFS,AK,5841N,15638W,15.0,58.68333333333333,-156.63333333333333
693870,EX4,CARMACKS,CN,6207N,13611W,539.0,62.11666666666667,-136.18333333333334
694064,BS4,MULE CREEK,CN,5947N,13635W,884.0,59.78333333333333,-136.58333333333334
694070,EY5,ATLIN,CN,5935N,13340W,716.0,59.583333333333336,-133.66666666666666
699004,BRNC,1  BARON RADAR STN,CA,3505N,11735W,750.0,35.083333333333336,-117.58333333333333
699014,MLAC,1  MOUNT LAGUNA RADAR,CA,3253N,11625W,1500.0,32.88333333333333,-116.41666666666667
699024,PROC,1  PASO ROBLES RADAR,CA,3524N,12021W,225.0,35.4,-120.35
699034,PNXA,3  CAVE CREEK RADAR,AZ,3359N,11148W,1584.0,33.983333333333334,-111.8
699044,SPEC,1  SAN PEDRO RADAR STN,CA,3345N,11820W,30.0,33.75,-118.33333333333333
699054,ATNI,1  ASHTON RADAR STN,ID,4434N,11127W,2000.0,44.56666666666667,-111.45
699064,BOEI,1  BOISE RADAR STN,ID,4427N,11608W,1450.0,44.45,-116.13333333333334
699074,BMON,2  BATTLE MTN RADAR,NV,4024N,11652W,1350.0,40.4,-116.86666666666666
699084,LVGN,2  LAS VEGAS RADAR STN,NV,3619N,11534W,800.0,36.31666666666667,-115.56666666666666
699094,AQQN,5  ALBUQUERQUE RADAR,NM,3504N,10652W,1515.0,35.06666666666667,-106.86666666666666
699104,MRIN,5  MESA RICA RADAR STN,NM,3514N,10412W,1325.0,35.233333333333334,-104.2
699114,SCIN,5  SILVER CITY RADAR,NM,3259N,10858W,1750.0,32.983333333333334,-108.96666666666667
699124,KFAO,3  KLAMATH FALLS RADAR,OR,4204N,12159W,1750.0,42.06666666666667,-121.98333333333333
699134,SAMO,3  SALEM RADAR STN,OR,4455N,12334W,90.0,44.916666666666664,-123.56666666666666
699144,AMLT,2  AMARILLO RADAR STN,TX,3515N,10139W,1100.0,35.25,-101.65
699154,ELAT,2  EL PASO RADAR STN,TX,3141N,10612W,1225.0,31.683333333333334,-106.2
699164,CDCU,1  CEDAR CITY RADAR,UT,3736N,11252W,3260.0,37.6,-112.86666666666666
699174,SCIU,1  SALT LAKE RADAR,UT,4102N,11150W,2450.0,41.03333333333333,-111.83333333333333
699184,STLW,1  SEATTLE RADAR STN,WA,4734N,12225W,120.0,47.56666666666667,-122.41666666666667
699194,SPKW,1  SPOKANE RADAR STN,WA,4734N,11705W,620.0,47.56666666666667,-117.08333333333333
699204,LVLW,4  LOVELL RADAR STN,WY,4449N,10754W,1325.0,44.81666666666667,-107.9
699214,RSGW,4  ROCK SPRINGS RADAR,WY,4126N,10907W,2100.0,41.43333333333333,-109.11666666666666
699224,FMMN,5  FARMINGTON RADAR,NM,3604N,10851W,2000.0,36.06666666666667,-108.85
699604,NYL,YUMA MCAS         &,AZ,3239N,11437W,65.0,32.65,-114.61666666666666
700197,WLK,SELANIK,AK,6637N,16000W,8.0,66.61666666666666,-160.0
700260,BRW,BARROW/POST-ROGERS,AK,7118N,15647W,4.0,71.3,-156.78333333333333
700264,XIS,SSDC,AK,7119N,15513W,0.0,71.31666666666666,-155.21666666666667
700300,AIN,WAINWRIGHT (DEW),AK,7037N,15951W,27.0,70.61666666666666,-159.85
700630,OLI,OLIKTOK (DEW),AK,7030N,14953W,5.0,70.5,-149.88333333333333
700634,UBW,KUPARUK AIRPORT   &,AK,7019N,14935W,20.0,70.31666666666666,-149.58333333333334
700635,GBH,GALBRAITH LAKE,AK,6829N,14929W,814.0,68.48333333333333,-149.48333333333332
700636,PUO,PRUDHOE BAY,AK,7015N,14820W,14.0,70.25,-148.33333333333334
700637,SCC,DEADHORSE,AK,7012N,14828W,17.0,70.2,-148.46666666666667
700638,POLI,OLIKTOK (DEW/AWOS),AK,7030N,14954W,5.0,70.5,-149.9
700639,HVY,HAPPY VALLEY,AK,6910N,14849W,297.0,69.16666666666667,-148.81666666666666
700860,BTI,BARTER ISLAND (DEW),AK,7008N,14338W,15.0,70.13333333333334,-143.63333333333333
700863,PBTI,BARTER ISLAND (DEW),AK,7008N,14335W,2.0,70.13333333333334,-143.58333333333334
700864,MUY,TOOLIK            &,AK,6838N,14934W,732.0,68.63333333333334,-149.56666666666666
700865,PABA,BARTER ISLAND(AWOS),AK,7008N,14335W,2.0,70.13333333333334,-143.58333333333334
700867,FKF,FRANKLIN BLUFFS,AK,6943N,14841W,108.0,69.71666666666667,-148.68333333333334
700869,5CD,CHANDALAR SHELF,AK,6804N,14935W,982.0,68.06666666666666,-149.58333333333334
701040,PALU,CAPE LISBURNE(AWOS),AK,6853N,16608W,3.0,68.88333333333334,-166.13333333333333
701043,PHO,POINT HOPE (AWOS),AK,6821N,16648W,4.0,68.35,-166.8
701160,,WALES,AK,6537N,16803W,5.0,65.61666666666666,-168.05
701170,PATC,TIN CITY AFS (AWOS),AK,6534N,16755W,83.0,65.56666666666666,-167.91666666666666
701190,KPC,PORT CLARENCE (CGS),AK,6515N,16652W,5.0,65.25,-166.86666666666667
701195,SHH,SHISHMAREF (AWOS),AK,6616N,16603W,2.0,66.26666666666667,-166.05
701196,IAN,KINANA/BOB BAKER ME,AK,6659N,16026W,46.0,66.98333333333333,-160.43333333333334
701210,PIZ,POINT LAY (DEW),AK,6949N,16255W,6.0,69.81666666666666,-162.91666666666666
701213,PPIZ,POINT LAY(DEW/AWOS),AK,6944N,16301W,6.0,69.73333333333333,-163.01666666666668
701330,OTZ,KOTZEBUE/RALPH WIEN,AK,6652N,16238W,5.0,66.86666666666666,-162.63333333333333
701333,DRG,DEERING           &,AK,6605N,16245W,9.0,66.08333333333333,-162.75
701334,PAOT,KOTZEBUE,AK,6653N,16236W,3.0,66.88333333333334,-162.6
701335,WTK,NOATAK,AK,6734N,16259W,30.0,67.56666666666666,-162.98333333333332
701620,UMT,UMIAT,AK,6922N,15208W,85.0,69.36666666666666,-152.13333333333333
701625,AKP,ANAKTUVUK PASS,AK,6808N,15144W,643.0,68.13333333333334,-151.73333333333332
701718,Z60,AMBLER,AK,6706N,15751W,88.0,67.1,-157.85
701719,SHG,SHUNGNAK,AK,6653N,15709W,61.0,66.88333333333334,-157.15
701723,HUS,HUGHES            &,AK,6603N,15416W,88.0,66.05,-154.26666666666668
701730,PAIM,INDIAN MTN AFS AWOS,AK,6600N,15342W,389.0,66.0,-153.7
701740,BTT,BETTLES FIELD,AK,6655N,15131W,196.0,66.91666666666667,-151.51666666666668
701745,WCR,CHANDALAR LAKE,AK,6730N,14829W,585.0,67.5,-148.48333333333332
701746,DTK,DIETRICK (PRIVATE),AK,6741N,14944W,447.0,67.68333333333334,-149.73333333333332
701747,CXF,COLDFOOT (SAWRS),AK,6715N,15012W,320.0,67.25,-150.2
701748,PPC,PROSPECT CREEK,AK,6649N,15039W,335.0,66.81666666666666,-150.65
701749,WSM,WISEMAN ARPT,AK,6724N,15007W,360.0,67.4,-150.11666666666667
701780,TAL,TANANA/CALHOUN MEM,AK,6510N,15206W,67.0,65.16666666666667,-152.1
701793,MLY,MANLEY HOT SPRINGS&,AK,6500N,15039W,82.0,65.0,-150.65
701795,FVM,FIVE MILE CAMP,AK,6556N,14950W,155.0,65.93333333333334,-149.83333333333334
701940,FYU,FORT YUKON (AWOS),AK,6634N,14516W,131.0,66.56666666666666,-145.26666666666668
701945,ARC,ARCTIC VILLAGE,AK,6807N,14534W,636.0,68.11666666666666,-145.56666666666666
702000,OME,NOME,AK,6430N,16526W,7.0,64.5,-165.43333333333334
702003,PAOM,NOME,AK,6431N,16527W,11.0,64.51666666666667,-165.45
702005,KSM,SAINT MARY'S (AWOS),AK,6204N,16318W,95.0,62.06666666666667,-163.3
702033,MOS,MOSES POINT       &,AK,6442N,16203W,4.0,64.7,-162.05
702035,SVA,SAVOONGA AIRPORT,AK,6341N,17030W,16.0,63.68333333333333,-170.5
702040,GAM,GAMBELL (AWOS),AK,6346N,17144W,8.0,63.766666666666666,-171.73333333333332
702070,UNK,UNALAKLEET (AWOS),AK,6353N,16048W,6.0,63.88333333333333,-160.8
702075,ANV,ANNIK AIRPORT,AK,6239N,16011W,99.0,62.65,-160.18333333333334
702084,ENM,EMMONAK,AK,6246N,16430W,3.0,62.766666666666666,-164.5
702094,MOU,MOUNTAIN VILLAGE  &,AK,6206N,16341W,102.0,62.1,-163.68333333333334
702120,PACZ,CAPE ROMANZOFF AWOS,AK,6147N,16602W,146.0,61.78333333333333,-166.03333333333333
702180,,NUNIVAK ISLAND,AK,6000N,16600W,15.0,60.0,-166.0
702185,MYU,MEKORYUK,AK,6022N,16616W,15.0,60.36666666666667,-166.26666666666668
702186,HPB,HOOPER BAY (AWOS),AK,6132N,16609W,5.0,61.53333333333333,-166.15
702190,BET,BETHEL AIRPORT,AK,6047N,16148W,46.0,60.78333333333333,-161.8
702195,WNA,NAPAKIAK,AK,6042N,16158W,6.0,60.7,-161.96666666666667
702220,PAGA,GALENA AIRPORT,AK,6444N,15656W,46.0,64.73333333333333,-156.93333333333334
702223,GAL,GALENA,AK,6444N,15657W,46.0,64.73333333333333,-156.95
702224,EAA,EAGLE AIRPORT,AK,6447N,14109W,268.0,64.78333333333333,-141.15
702225,HSL,HUSLIA,AK,6542N,15623W,55.0,65.7,-156.38333333333333
702310,MCG,MCGRATH,AK,6258N,15537W,103.0,62.96666666666667,-155.61666666666667
702315,PATL,TATALINA (AWOS),AK,6254N,15559W,294.0,62.9,-155.98333333333332
702320,ANI,ANIAK (AWOS),AK,6135N,15932W,26.0,61.583333333333336,-159.53333333333333
702350,PASV,SPARREVOHN (AWOS),AK,6106N,15535W,484.0,61.1,-155.58333333333334
702460,MHM,MINCHUMINA,AK,6354N,15216W,214.0,63.9,-152.26666666666668
702480,FWL,FAREWELL/INTER FLD,AK,6330N,15353W,458.0,63.5,-153.88333333333333
702483,Z42,FAREWELL LAKE,AK,6232N,15337W,323.0,62.53333333333333,-153.61666666666667
702490,PTI,PUNTILLA (LAKE),AK,6206N,15245W,560.0,62.1,-152.75
702495,5HR,HAYES RIVER,AK,6159N,15205W,305.0,61.983333333333334,-152.08333333333334
702510,TKA,TALKEETNA,AK,6218N,15006W,109.0,62.3,-150.1
702550,SKW,SKWENTNA,AK,6158N,15111W,45.0,61.96666666666667,-151.18333333333334
702590,ENA,KENAI MUNICIPAL,AK,6034N,15115W,29.0,60.56666666666667,-151.25
702595,SXQ,SOLDOTNA,AK,6029N,15102W,33.0,60.483333333333334,-151.03333333333333
702596,BLG,BELUGA (PRIVATE),AK,6110N,15103W,40.0,61.166666666666664,-151.05
702600,ENN,NENANA MUNI (AMOS),AK,6433N,14905W,110.0,64.55,-149.08333333333334
702605,Z84,CLEAR,AK,6418N,14907W,168.0,64.3,-149.11666666666667
702606,Z00,CHULITNA,AK,6253N,14950W,381.0,62.88333333333333,-149.83333333333334
702607,Z49,HOONAH SEAPLANE,AK,5807N,13527W,0.0,58.11666666666667,-135.45
702610,FAI,FAIRBANKS INTL ARPT,AK,6449N,14752W,138.0,64.81666666666666,-147.86666666666667
702613,PAFA,FAIRBANKS INTL ARPT,AK,6449N,14751W,132.0,64.81666666666666,-147.85
702615,PAFB,WAINWRIGHT AAF,AK,6450N,14737W,137.0,64.83333333333333,-147.61666666666667
702640,UMM,SUMMIT (AMOS),AK,6320N,14908W,734.0,63.333333333333336,-149.13333333333333
702645,5MK,MCKINLEY PARK,AK,6344N,14855W,524.0,63.733333333333334,-148.91666666666666
702646,5MU,MT MCKINLEY NATL PK,AK,6339N,14848W,625.0,63.65,-148.8
702647,5EA,HEALY RIVER AIRPORT,AK,6353N,14901W,396.0,63.88333333333333,-149.01666666666668
702648,Z68,CANTWELL,AK,6324N,14857W,668.0,63.4,-148.95
702650,PAEI,EIELSON AFB       &,AK,6440N,14706W,167.0,64.66666666666667,-147.1
702660,PABI,FT.GREELY,AK,6358N,14542W,398.0,63.96666666666667,-145.7
702670,BIG,FT.GREELY/ALLEN AAF,AK,6400N,14544W,391.0,64.0,-145.73333333333332
702673,PABG,BIG DELTA ARCTIC WX,AK,6400N,14543W,389.0,64.0,-145.71666666666667
702674,CRC,CIRCLE CITY AIRPORT,AK,6550N,14404W,182.0,65.83333333333333,-144.06666666666666
702675,5PX,PAXSON,AK,6302N,14530W,809.0,63.03333333333333,-145.5
702676,CHP,CIRCLE HOT SPRINGS,AK,6529N,14437W,291.0,65.48333333333333,-144.61666666666667
702677,Z32,ISABELL PASS CAMP,AK,6305N,14530W,878.0,63.083333333333336,-145.5
702693,SMU,SHEEP MOUNTAIN    &,AK,6149N,14730W,838.0,61.81666666666667,-147.5
702695,AK42,SUTTON,AK,6143N,14853W,265.0,61.71666666666667,-148.88333333333333
702696,5WO,LAZY MTN/WOLVERINE,AK,6138N,14902W,236.0,61.63333333333333,-149.03333333333333
702700,PAFR,FT RICHARDSON/BRYN&,AK,6116N,14939W,115.0,61.266666666666666,-149.65
702710,GKN,GULKANA ARPT (AUT),AK,6209N,14527W,481.0,62.15,-145.45
702715,Z37,EUREKA,AK,6156N,14710W,1002.0,61.93333333333333,-147.16666666666666
702716,5GN,TAHNETA PASS,AK,6149N,14733W,900.0,61.81666666666667,-147.55
702717,5SO,SNOWSHOE LAKE,AK,6202N,14240W,735.0,62.03333333333333,-142.66666666666666
702718,Z55,LAKE LOUISE,AK,6218N,14635W,747.0,62.3,-146.58333333333334
702719,Z01,TONSINA LODGE,AK,6133N,14513W,518.0,61.55,-145.21666666666667
702720,PAED,ELMENDORF AFB     &,AK,6115N,14948W,65.0,61.25,-149.8
702725,LHD,LAKE HOOD SEAPLANE,AK,6111N,14958W,22.0,61.18333333333333,-149.96666666666667
702730,ANC,ANCHORAGE INTL ARPT,AK,6110N,15001W,40.0,61.166666666666664,-150.01666666666668
702733,PANC,ANCHORAGE INTL ARPT,AK,6111N,15000W,44.0,61.18333333333333,-150.0
702735,MRI,MERRILL FIELD,AK,6113N,14951W,42.0,61.21666666666667,-149.85
702740,PAQ,PALMER MUNICIPAL,AK,6136N,14905W,71.0,61.6,-149.08333333333334
702745,Z22,WILLOW AIRPORT    &,AK,6145N,15003W,67.0,61.75,-150.05
702746,BCV,BIRCHWOOD,AK,6125N,14931W,29.0,61.416666666666664,-149.51666666666668
702750,VWS,VALDEZ,AK,6108N,14621W,10.0,61.13333333333333,-146.35
702754,PAVD,VALDEZ,AK,6108N,14615W,37.0,61.13333333333333,-146.25
702755,MXY,MCCARTHY,AK,6126N,14256W,455.0,61.43333333333333,-142.93333333333334
702756,VDZ,VALDEZ 2,AK,6108N,14616W,37.0,61.13333333333333,-146.26666666666668
702757,5WT,WHITTIER,AK,6046N,14841W,9.0,60.766666666666666,-148.68333333333334
702770,5WD,SEWARD,AK,6007N,14927W,18.0,60.11666666666667,-149.45
702790,5HN,CAPE HINCHINBROOK,AK,6014N,14639W,56.0,60.233333333333334,-146.65
702795,HBK,HINCHINBROOK,AK,6024N,14605W,110.0,60.4,-146.08333333333334
702910,ORT,NORTHWAY,AK,6258N,14156W,525.0,62.96666666666667,-141.93333333333334
702913,AK21,NABESNA/DEVIL MTN,AK,6224N,14300W,882.0,62.4,-143.0
702915,5SZ,SLANA AIRPORT,AK,6242N,14359W,730.0,62.7,-143.98333333333332
702923,TSG,TANACROSS         &,AK,6323N,14320W,472.0,63.38333333333333,-143.33333333333334
702924,Z12,TOK,AK,6319N,14243W,509.0,63.31666666666667,-142.71666666666667
702960,CDV,CORDOVA/MILE 13,AK,6030N,14530W,13.0,60.5,-145.5
702965,JOH,JOHNSTONE POINT,AK,6029N,14636W,14.0,60.483333333333334,-146.6
702980,CYT,YAKATAGA (CAPE),AK,6005N,14230W,11.0,60.083333333333336,-142.5
702986,5BI,BIG RIVER LAKE,AK,6049N,15218W,12.0,60.81666666666667,-152.3
702987,IGT,NIGHTMUTE,AK,6028N,16442W,4.0,60.46666666666667,-164.7
703050,PAEH,CAPE NEWENHAM(AWOS),AK,5839N,16204W,165.0,58.65,-162.06666666666666
703080,SNP,SAINT PAUL ISLAND,AK,5709N,17013W,9.0,57.15,-170.21666666666667
703160,CDB,COLD BAY AIRPORT,AK,5512N,16244W,31.0,55.2,-162.73333333333332
703163,PACD,COLD BAY,AK,5512N,16243W,30.0,55.2,-162.71666666666667
703165,SDP,SAND POINT,AK,5519N,16031W,7.0,55.31666666666667,-160.51666666666668
703210,DLG,DILLINGHAM (AMOS),AK,5903N,15831W,29.0,59.05,-158.51666666666668
703260,PAKN,KING SALMON,AK,5841N,15639W,15.0,58.68333333333333,-156.65
