NUMBER,ICAO,NAME,COUNTRY,LAT,LON,ELEV
722410,BPT,BEAUMONT/PORT ARTHU,TX,2957N,09401W,7
722413,FOQ,FREEPORT (SAWRS),TX,2900N,09519W,2
722414,28T,SABINE PASS,TX,2942N,09357W,5
722415,8R7,SABINE PASS (CGS),TX,2944N,09352W,1
722420,GLS,GALVESTON/SCHOLES &,TX,2918N,09448W,16
722425,9R0,GALVESTON (CGS),TX,2920N,09446W,1
722428,HGX,HUSTN/GLVSTN NEXRAD,TX,2928N,09505W,35
722429,DWH,HOUSTON/D.W. HOOKS,TX,3004N,09533W,46
722430,IAH,HOUSTON/INTERCONTIN,TX,2958N,09521W,33
722433,IWS,W. HOUSTON/LAKESIDE,TX,2949N,09540W,34
722435,HOU,HOUSTON/WILL HOBBY,TX,2939N,09517W,14
722436,EFD,HOUSTON/ELLINGTON,TX,2936N,09510W,10
722437,8R8,FREEPORT (CGS),TX,2857N,09518W,2
722439,T46,SOUTH BRAZOS A70,TX,2801N,09552W,23
722445,CLL,COLLEGE STATION,TX,3035N,09622W,98
722446,LFK,LUFKIN/ANGELINA CO.,TX,3114N,09445W,88
722448,TYR,TYLER/POUNDS FLD,TX,3221N,09524W,166
722453,RPE,SABINE PASS,TX,2942N,09357W,3
722470,GGG,LONGVIEW/GREGG CO.&,TX,3221N,09439W,124
722480,SHV,SHREVEPORT REGIONAL,LA,3228N,09349W,79
722484,DTN,SHREVEPORT DOWNTOWN,LA,3232N,09345W,55
722485,BAD,BARKSDALE AFB,LA,3230N,09340W,51
722486,MLU,MONROE REGIONAL,LA,3231N,09202W,24
722487,ESF,ALEXANDRIA/ESLER,LA,3124N,09218W,34
722490,FWD,FORT WORTH,TX,3250N,09718W,196
722499,OCH,NACOGDOCHES (AWOS),TX,3135N,09443W,108
722500,BRO,BROWNSVILLE INTL,TX,2554N,09726W,6
722505,HRL,HARLINGEN INTL ARPT,TX,2614N,09739W,11
722506,MFE,MCALLEN/MILLER INTL,TX,2611N,09814W,33
722510,CRP,CORPUS CHRISTI INTL,TX,2746N,09730W,13
722515,NGP,CORPUS CHRISTI NAS,TX,2742N,09717W,6
722516,NQI,KINGSVILLE NAS,TX,2730N,09749W,15
722517,ALI,ALICE INTL AIRPORT,TX,2744N,09802W,54
722519,9R1,PORT ARANSAS (CGS),TX,2750N,09704W,1
722520,LRD,LAREDO INTL AIRPORT,TX,2733N,09928W,155
722523,SSF,SAN ANTONIO/STINSON,TX,2920N,09828W,176
722524,RKP,ROCKPORT/ARANSAS CO,TX,2805N,09703W,8
722526,COT,COTULLA MUNICIPAL,TX,2827N,09913W,144
722527,LBX,ANGLETON/LAKE JACKS,TX,2907N,09528W,8
722530,SAT,SAN ANTONIO INTL,TX,2932N,09828W,242
722533,HDO,HONDO MUNICIPAL,TX,2921N,09911W,283
722534,EWX,SAN ANTONIO NEXRAD,TX,2942N,09802W,223
722535,SKF,KELLY AFB,TX,2923N,09835W,210
722536,RND,RANDOLPH AFB,TX,2932N,09817W,232
722537,ERV,KERRVILLE MUNICIPAL,TX,2959N,09905W,493
722540,AUS,AUSTIN/MUELLER MUNI,TX,3018N,09742W,189
722545,BSM,BERGSTROM AFB/AUSTI,TX,3012N,09741W,165
722546,T98,SAN MARCOS (AWOS),TX,2954N,09752W,182
722547,T04,GEORGETOWN (AWOS),TX,3041N,09741W,240
722550,VCT,VICTORIA REGIONAL,TX,2851N,09655W,36
722555,PSX,PALACIOS MUNICIPAL,TX,2844N,09615W,5
722556,NIR,CHASE NAS/BEEVILLE,TX,2822N,09740W,58
722560,ACT,WACO-MADISON COOPER,TX,3137N,09713W,155
722563,F60,MC GREGOR (AWOS),TX,3129N,09719W,180
722570,HLR,FT HOOD AAF/KILLEEN,TX,3109N,09743W,283
722575,ILE,KILLEEN MUNI (AWOS),TX,3105N,09741W,258
722576,GRK,FORT HOOD/GRAY AAF,TX,3104N,09750W,309
722577,TPL,TEMPLE/MILLER(AWOS),TX,3109N,09724W,208
722583,DAL,DALLAS/LOVE FIELD &,TX,3251N,09651W,148
722585,NBE,DALLAS NAS/HENSLEY,TX,3244N,09658W,150
722587,PRX,PARIS/COX FIELD,TX,3338N,09527W,167
722588,GVT,GREENVILLE/MAJORS,TX,3304N,09604W,163
722589,DTO,DENTON (ASOS),TX,3312N,09711W,197
722590,DFW,DALLAS/FT WORTH,TX,3254N,09702W,182
722593,FWS,DFW NEXRAD,TX,3234N,09718W,233
722594,AFW,FORT WORTH/ALLIANCE,TX,3259N,09719W,220
722595,NFW,FORT WORTH NAS,TX,3246N,09727W,198
722596,FTW,FORT WORTH/MEACHAM,TX,3249N,09722W,216
722597,MWL,MINERAL WELLS MUNI,TX,3247N,09804W,296
722598,ADS,DALLAS/ADDISON ARPT,TX,3258N,09650W,196
722599,RBD,DALLAS/REDBIRD ARPT,TX,3241N,09652W,201
722600,SEP,STEPHENVILLE/CLARK,TX,3213N,09811W,402
722610,DRT,DEL RIO INTL (AUT),TX,2922N,10055W,307
722615,DLF,LAUGHLIN AFB,TX,2922N,10047W,330
722620,GDP,GUADALUPE PASS AMOS,TX,3150N,10448W,1662
722623,E38,ALPINE MUNICIPAL  &,TX,3023N,10341W,1376
722630,SJT,SAN ANGELO/MATHIS,TX,3122N,10030W,582
722636,DHT,DALHART MUNICIPAL,TX,3601N,10233W,1216
722637,HHF,CANADIAN/HEMPHILL,TX,3554N,10024W,730
722640,MRF,MARFA MUNI (AMOS),TX,3022N,10401W,1481
722650,MAF,MIDLAND REGIONAL,TX,3157N,10211W,872
722656,INK,WINK/WINKLER CO.,TX,3147N,10312W,859
722660,ABI,ABILENE MUNICIPAL,TX,3225N,09941W,546
722666,BWD,BROWNWOOD MUNICIPAL,TX,3148N,09857W,422
722670,LBB,LUBBOCK INTL ARPT,TX,3339N,10149W,988
722673,F39,SHERMAN-DENISON,TX,3343N,09640W,228
722675,REE,REESE AFB/LUBBOCK,TX,3336N,10203W,1017
722676,PVW,PLAINVIEW/HALE CO.,TX,3410N,10143W,1028
722680,ROW,ROSWELL/INDUSTRIAL,NM,3318N,10432W,1118
722683,SRR,RUIDOSO REGIONAL,NM,3328N,10532W,2076
722685,4CR,CORONA/LINCOLN,NM,3406N,10541W,1981
722686,CVS,CANNON AFB/CLOVIS,NM,3423N,10319W,1309
722687,CNM,CARLSBAD/CAVERN CTY,NM,3220N,10416W,1004
722688,HOB,HOBBS/LEA CO.,NM,3241N,10313W,1115
722689,CVN,CLOVIS MUNI  (AWOS),NM,3426N,10305W,1284
722690,2C2,WHITE SANDS TEST RG,NM,3223N,10629W,1244
722693,ALM,ALAMOGORDO-WHITE,NM,3250N,10559W,1279
722695,LRU,LAS CRUCES INTL,NM,3217N,10655W,1358
722700,ELP,EL PASO INTL ARPT,TX,3148N,10624W,1194
722704,BIF,BIGGS AAF/FT. BLISS,TX,3151N,10623W,1204
722710,TCS,TRUTH OR CONSEQUENC,NM,3314N,10716W,1481
722720,SVC,SILVER CITY/GRANT,NM,3238N,10809W,1659
722725,DMN,DEMING MUNICIPAL,NM,3216N,10743W,1313
722726,13A,NOGALES (AMOS),AZ,3125N,11051W,1198
722730,FHU,FORT HUACHUCA/LIBBY,AZ,3136N,11021W,1438
722733,P65,LUKEVILLE,AZ,3153N,11249W,511
722735,DUG,DOUGLAS BISBEE INTL,AZ,3128N,10936W,1265
722740,TUS,TUCSON INTL AIRPORT,AZ,3207N,11056W,779
722745,DMA,DAVIS-MONTHAN AFB,AZ,3210N,11053W,824
722746,SAD,SAFFORD MUNICIPAL,AZ,3251N,10938W,968
722747,E74,SAFFORD (AMOS),AZ,3249N,10941W,950
722748,CGZ,CASA GRANDA (AWOS),AZ,3257N,11146W,446
722780,PHX,PHOENIX/SKY HARBOR,AZ,3326N,11201W,337
722783,FFZ,MESA/FALCON FIELD,AZ,3328N,11144W,424
722784,DVT,DEER VALLEY/PHOENIX,AZ,3341N,11205W,450
722785,LUF,LUKE AFB/PHOENIX,AZ,3332N,11223W,332
722786,IWA,WILLIAMS AFB/CHANDL,AZ,3319N,11139W,422
722787,E63,GILA BEND MUNICIPAL,AZ,3257N,11241W,237
722788,GYR,GOODYEAR MUNICIPAL,AZ,3325N,11223W,295
722789,SDL,SCOTTSDALE MUNI,AZ,3337N,11155W,460
722800,YUM,YUMA INTL AIRPORT,AZ,3239N,11436W,63
722806,P01,AJO MUNICIPAL,AZ,3227N,11252W,444
722810,NJK,EL CENTRO NAF,CA,3249N,11541W,-13
722859,9L0,DANA POINT,CA,3327N,11741W,15
722860,RIV,MARCH AFB/RIVERSIDE,CA,3353N,11716W,469
722864,L35,BIG BEAR CITY ARPT,CA,3416N,11651W,2057
722865,ONT,ONTARIO INTL ARPT,CA,3403N,11736W,287
722866,SBD,NORTON AFB/SAN BERN,CA,3406N,11714W,353
722867,BUO,BEAUMONT,CA,3356N,11658W,692
722868,PSP,PALM SPRINGS RGNL,CA,3350N,11630W,141
722869,RAL,RIVERSIDE MUNICIPAL,CA,3357N,11727W,249
722880,BUR,BURBANK/GLENDALE,CA,3412N,11821W,236
722883,4L7,HERMOSA BEACH PIER,CA,3352N,11824W,8
722884,1L2,SANTA MONICA PIER,CA,3400N,11830W,2
722885,SMO,SANTA MONICA MUNI,CA,3401N,11827W,53
722886,VNY,VAN NUYS AIRPORT,CA,3413N,11829W,244
722887,POC,LA VERNE/BRACKETT,CA,3406N,11747W,308
722888,IZA,SANTA YNEZ,CA,3436N,12004W,205
722889,APV,APPLE VALLEY,CA,3435N,11711W,932
722890,MWS,MOUNT WILSON,CA,3414N,11804W,1739
722894,CSL,CAMP SAN LUIS(ARPT),CA,3520N,12044W,76
722895,LPC,LOMPOC (AWOS),CA,3440N,12028W,27
722896,BNG,BANNING MUNICIPAL,CA,3355N,11651W,676
722897,SBP,SAN LUIS OBISPO,CA,3514N,12038W,64
722898,L46,ANACAPA ISLAND    &,CA,3401N,11922W,42
722899,CNO,CHINO AIRPORT,CA,3358N,11738W,198
722900,SAN,SAN DIEGO/LINDBERG&,CA,3244N,11710W,9
722903,MYF,SAN DIEGO/MONTGOMER,CA,3249N,11708W,129
722904,SDM,SAN DIEGO/BROWN FLD,CA,3234N,11659W,160
722905,L13,POINT LOMA/CABRILLO,CA,3240N,11729W,111
722906,NZY,NORTH ISLAND NAS,CA,3242N,11713W,8
722907,SEE,SAN DIEGO/GILLESPIE,CA,3250N,11658W,117
722909,NRS,IMPERIAL BEACH/REAM,CA,3234N,11707W,7
722910,NSI,SAN NICOLAS ISLAND,CA,3314N,11927W,154
722913,2L6,MARINA DEL REY,CA,3358N,11826W,8
722914,L58,MISSION BEACH,CA,3246N,11714W,2
722916,L55,MALIBU BEACH,CA,3402N,11841W,139
722919,2L7,SOLANA BEACH,CA,3259N,11716W,5
722920,AVX,AVALON/CATALINA,CA,3324N,11825W,488
722924,L27,SANTA CATALINA ISL,CA,3320N,11820W,3
722925,NUC,SAN CLEMENTE (AWOS),CA,3301N,11835W,55
722926,NFG,CAMP PENDLETON MCAS,CA,3318N,11721W,24
722927,CRQ,CARLSBAD/PALOMAR,CA,3308N,11717W,100
722929,L34,OCEANSIDE HARBOR,CA,3313N,11724W,9
722930,NKX,MIRAMAR NAS       &,CA,3251N,11707W,128
722933,L10,SAN CLEMENTE,CA,3325N,11737W,3
722934,L32,OCEANSIDE MUNICIPAL,CA,3313N,11721W,9
722935,L98,EL CAPITAN BEACH  &,CA,3327N,12002W,27
722950,LAX,LOS ANGELES INTL,CA,3356N,11824W,32
722953,MHV,MOJAVE,CA,3504N,11809W,849
722954,0L3,ZUMA BEACH,CA,3401N,11849W,6
722955,TOA,TORRANCE MUNICIPAL,CA,3348N,11820W,31
722956,HHR,HAWTHORNE MUNICIPAL,CA,3355N,11820W,19
722957,VTX,LOS ANGELES NEXRAD,CA,3425N,11911W,856
722958,L14,CABRILLO BEACH,CA,3343N,11817W,8
722959,L21,SCRIPPS PIER/LA JOL,CA,3252N,11715W,4
722970,LGB,LONG BEACH AIRPORT,CA,3349N,11809W,12
722973,3L3,NEWPORT BEACH,CA,3336N,11753W,3
722974,5L8,LONG BEACH        &,CA,3346N,11810W,3
722975,SLI,LOS ALAMITOS AAF,CA,3347N,11803W,11
722976,FUL,FULLERTON MUNICIPAL,CA,3352N,11759W,29
722977,SNA,SANTA ANA/JON-WAYNE,CA,3341N,11752W,16
722978,6L9,HUNTINGTON BEACH,CA,3339N,11800W,35
722983,L97,POINT VINCENTE    &,CA,3344N,11824W,5
722984,2H1,HUNTINGTON B. OIL,CA,3334N,11808W,36
722986,L82,TERMINAL ISLAND,CA,3344N,11816W,10
723013,ILM,WILMINGTON/NEW HAN&,NC,3416N,07754W,10
